country,glacier_name,glacier_id,year,lower_elevation,upper_elevation,area,winter_balance,winter_balance_unc,summer_balance,summer_balance_unc,annual_balance,annual_balance_unc,remarks
CH,ORNY GLACIER D' (NO. 108),5675,2023,2600,2700,47500,,,,,-3.723,0.2,
CH,ORNY GLACIER D' (NO. 108),5675,2023,2700,2800,141880,,,,,-3.28,0.2,
CH,ORNY GLACIER D' (NO. 108),5675,2023,2800,2900,378120,,,,,-2.489,0.2,
CH,ORNY GLACIER D' (NO. 108),5675,2023,2900,3000,248750,,,,,-1.699,0.2,
CH,ORNY GLACIER D' (NO. 108),5675,2023,3000,3100,222500,,,,,-1.167,0.2,
CH,ORNY GLACIER D' (NO. 108),5675,2023,3100,3200,253750,,,,,-0.828,0.2,
CH,ORNY GLACIER D' (NO. 108),5675,2023,3200,3300,65630,,,,,-0.672,0.2,
CH,ORNY GLACIER D' (NO. 108),5675,2024,2600,2700,33130,,,,,-2.662,0.2,
CH,ORNY GLACIER D' (NO. 108),5675,2024,2700,2800,181250,,,,,-2.218,0.2,
CH,ORNY GLACIER D' (NO. 108),5675,2024,2800,2900,268750,,,,,-1.665,0.2,
CH,ORNY GLACIER D' (NO. 108),5675,2024,2900,3000,214380,,,,,-0.898,0.2,
CH,ORNY GLACIER D' (NO. 108),5675,2024,3000,3100,217500,,,,,-0.111,0.2,
CH,ORNY GLACIER D' (NO. 108),5675,2024,3100,3200,223750,,,,,0.505,0.2,
CH,ORNY GLACIER D' (NO. 108),5675,2024,3200,3300,52500,,,,,0.647,0.2,
CH,OTEMMA,370,2020,2500,2600,181600,0.028,,-3.501,,-3.473,,SUMMER_BALANCE: Calculated from reported ANNUAL_BALANCE and SUMMER_BALANCE
CH,OTEMMA,370,2020,2600,2700,512800,0.285,,-3.614,,-3.329,,SUMMER_BALANCE: Calculated from reported ANNUAL_BALANCE and SUMMER_BALANCE
CH,OTEMMA,370,2020,2700,2800,1034000,0.598,,-3.674,,-3.076,,SUMMER_BALANCE: Calculated from reported ANNUAL_BALANCE and SUMMER_BALANCE
CH,OTEMMA,370,2020,2800,2900,1443200,0.921,,-3.658,,-2.737,,SUMMER_BALANCE: Calculated from reported ANNUAL_BALANCE and SUMMER_BALANCE
CH,OTEMMA,370,2020,2900,3000,1682000,1.291,,-2.69,,-1.399,,SUMMER_BALANCE: Calculated from reported ANNUAL_BALANCE and SUMMER_BALANCE
CH,OTEMMA,370,2020,3000,3100,2118000,1.481,,-2.319,,-0.838,,SUMMER_BALANCE: Calculated from reported ANNUAL_BALANCE and SUMMER_BALANCE
CH,OTEMMA,370,2020,3100,3200,1686800,1.688,,-1.789,,-0.101,,SUMMER_BALANCE: Calculated from reported ANNUAL_BALANCE and SUMMER_BALANCE
CH,OTEMMA,370,2020,3200,3300,785600,1.876,,-1.565,,0.311,,SUMMER_BALANCE: Calculated from reported ANNUAL_BALANCE and SUMMER_BALANCE
CH,OTEMMA,370,2020,3300,3400,632400,2.017,,-1.513,,0.504,,SUMMER_BALANCE: Calculated from reported ANNUAL_BALANCE and SUMMER_BALANCE
CH,OTEMMA,370,2020,3400,3500,459600,2.106,,-1.339,,0.767,,SUMMER_BALANCE: Calculated from reported ANNUAL_BALANCE and SUMMER_BALANCE
CH,OTEMMA,370,2020,3500,3600,205200,2.136,,-1.289,,0.847,,SUMMER_BALANCE: Calculated from reported ANNUAL_BALANCE and SUMMER_BALANCE
CH,OTEMMA,370,2020,3600,3700,52800,1.952,,-1.183,,0.769,,SUMMER_BALANCE: Calculated from reported ANNUAL_BALANCE and SUMMER_BALANCE
CH,OTEMMA,370,2020,3700,3800,11200,1.756,,-0.974,,0.782,,SUMMER_BALANCE: Calculated from reported ANNUAL_BALANCE and SUMMER_BALANCE
CH,OTEMMA,370,2021,2500,2600,181600,0.507,,-4.166,,-3.659,,
CH,OTEMMA,370,2021,2600,2700,512800,0.631,,-3.897,,-3.266,,
CH,OTEMMA,370,2021,2700,2800,1034000,0.96,,-3.888,,-2.928,,
CH,OTEMMA,370,2021,2800,2900,1443200,1.212,,-3.67,,-2.458,,
CH,OTEMMA,370,2021,2900,3000,1682000,1.581,,-2.394,,-0.813,,
CH,OTEMMA,370,2021,3000,3100,2118000,1.688,,-2.039,,-0.351,,
CH,OTEMMA,370,2021,3100,3200,1686800,1.484,,-1.737,,-0.253,,
CH,OTEMMA,370,2021,3200,3300,785600,1.714,,-1.408,,0.306,,
CH,OTEMMA,370,2021,3300,3400,632400,2.04,,-1.246,,0.794,,
CH,OTEMMA,370,2021,3400,3500,459600,2.129,,-1.04,,1.089,,
CH,OTEMMA,370,2021,3500,3600,205200,2.327,,-0.911,,1.416,,
CH,OTEMMA,370,2021,3600,3700,52800,2.218,,-0.746,,1.472,,
CH,OTEMMA,370,2021,3700,3800,11200,1.966,,-0.584,,1.382,,
CH,OTEMMA,370,2022,2500,2600,181600,0.242,,-5.573,,-5.331,,
CH,OTEMMA,370,2022,2600,2700,512800,0.268,,-5.891,,-5.623,,
CH,OTEMMA,370,2022,2700,2800,1034000,0.467,,-5.95,,-5.483,,
CH,OTEMMA,370,2022,2800,2900,1443200,0.573,,-5.474,,-4.901,,
CH,OTEMMA,370,2022,2900,3000,1682000,0.831,,-4.704,,-3.873,,
CH,OTEMMA,370,2022,3000,3100,2118000,0.889,,-4.299,,-3.41,,
CH,OTEMMA,370,2022,3100,3200,1686800,0.688,,-4.023,,-3.335,,
CH,OTEMMA,370,2022,3200,3300,785600,0.835,,-3.17,,-2.335,,
CH,OTEMMA,370,2022,3300,3400,632400,1.073,,-2.426,,-1.353,,
CH,OTEMMA,370,2022,3400,3500,459600,1.11,,-1.834,,-0.724,,
CH,OTEMMA,370,2022,3500,3600,205200,1.233,,-1.509,,-0.276,,
CH,OTEMMA,370,2022,3600,3700,52800,1.191,,-1.297,,-0.106,,
CH,OTEMMA,370,2022,3700,3800,11200,1.047,,-1.135,,-0.088,,
CH,OTEMMA,370,2023,2500,2600,181600,0.411,0.2,-5.152,0.2,-4.741,0.2,
CH,OTEMMA,370,2023,2600,2700,512800,0.454,0.2,-5.335,0.2,-4.881,0.2,
CH,OTEMMA,370,2023,2700,2800,1034000,0.645,0.2,-5.267,0.2,-4.622,0.2,
CH,OTEMMA,370,2023,2800,2900,1443200,0.753,0.2,-4.634,0.2,-3.881,0.2,
CH,OTEMMA,370,2023,2900,3000,1682000,0.984,0.2,-3.841,0.2,-2.857,0.2,
CH,OTEMMA,370,2023,3000,3100,2118000,1.031,0.2,-3.375,0.2,-2.344,0.2,
CH,OTEMMA,370,2023,3100,3200,1686800,0.835,0.2,-3.091,0.2,-2.256,0.2,
CH,OTEMMA,370,2023,3200,3300,785600,0.947,0.2,-2.316,0.2,-1.369,0.2,
CH,OTEMMA,370,2023,3300,3400,632400,1.075,0.2,-1.749,0.2,-0.674,0.2,
CH,OTEMMA,370,2023,3400,3500,459600,1.128,0.2,-1.276,0.2,-0.148,0.2,
CH,OTEMMA,370,2023,3500,3600,205200,1.215,0.2,-1.104,0.2,0.111,0.2,
CH,OTEMMA,370,2023,3600,3700,52800,1.146,0.2,-0.962,0.2,0.184,0.2,
CH,OTEMMA,370,2023,3700,3800,11200,1.015,0.2,-0.789,0.2,0.226,0.2,
CH,OTEMMA,370,2024,2500,2600,101600,,,,,-2.655,0.2,
CH,OTEMMA,370,2024,2600,2700,443200,,,,,-2.822,0.2,
CH,OTEMMA,370,2024,2700,2800,940400,,,,,-2.952,0.2,
CH,OTEMMA,370,2024,2800,2900,1330400,,,,,-2.562,0.2,
CH,OTEMMA,370,2024,2900,3000,1526400,,,,,-1.991,0.2,
CH,OTEMMA,370,2024,3000,3100,1963200,,,,,-1.701,0.2,
CH,OTEMMA,370,2024,3100,3200,1606400,,,,,-1.218,0.2,
CH,OTEMMA,370,2024,3200,3300,664400,,,,,-0.823,0.2,
CH,OTEMMA,370,2024,3300,3400,565200,,,,,-0.692,0.2,
CH,OTEMMA,370,2024,3400,3500,433200,,,,,-0.407,0.2,
CH,OTEMMA,370,2024,3500,3600,188400,,,,,-0.407,0.2,
CH,OTEMMA,370,2024,3600,3700,50800,,,,,-0.509,0.2,
CH,OTEMMA,370,2024,3700,3800,5600,,,,,-0.33,0.2,
CH,"PERS, VADRET",10472,2020,2400,2500,53120,0.75,,-6.153,,-5.403,,SUMMER_BALANCE: Calculated from reported ANNUAL_BALANCE and SUMMER_BALANCE
CH,"PERS, VADRET",10472,2020,2500,2600,151880,0.819,,-5.479,,-4.66,,SUMMER_BALANCE: Calculated from reported ANNUAL_BALANCE and SUMMER_BALANCE
CH,"PERS, VADRET",10472,2020,2600,2700,490620,0.902,,-4.565,,-3.663,,SUMMER_BALANCE: Calculated from reported ANNUAL_BALANCE and SUMMER_BALANCE
CH,"PERS, VADRET",10472,2020,2700,2800,768120,1.012,,-3.257,,-2.245,,SUMMER_BALANCE: Calculated from reported ANNUAL_BALANCE and SUMMER_BALANCE
CH,"PERS, VADRET",10472,2020,2800,2900,721880,1.103,,-2.322,,-1.219,,SUMMER_BALANCE: Calculated from reported ANNUAL_BALANCE and SUMMER_BALANCE
CH,"PERS, VADRET",10472,2020,2900,3000,1430630,1.184,,-1.645,,-0.461,,SUMMER_BALANCE: Calculated from reported ANNUAL_BALANCE and SUMMER_BALANCE
CH,"PERS, VADRET",10472,2020,3000,3100,780000,1.266,,-1,,0.266,,SUMMER_BALANCE: Calculated from reported ANNUAL_BALANCE and SUMMER_BALANCE
CH,"PERS, VADRET",10472,2020,3100,3200,485000,1.3,,-0.648,,0.652,,SUMMER_BALANCE: Calculated from reported ANNUAL_BALANCE and SUMMER_BALANCE
CH,"PERS, VADRET",10472,2020,3200,3300,364380,1.185,,-0.421,,0.764,,SUMMER_BALANCE: Calculated from reported ANNUAL_BALANCE and SUMMER_BALANCE
CH,"PERS, VADRET",10472,2020,3300,3400,360620,1.179,,-0.201,,0.978,,SUMMER_BALANCE: Calculated from reported ANNUAL_BALANCE and SUMMER_BALANCE
CH,"PERS, VADRET",10472,2020,3400,3500,307500,1.064,,-0.025,,1.039,,SUMMER_BALANCE: Calculated from reported ANNUAL_BALANCE and SUMMER_BALANCE
CH,"PERS, VADRET",10472,2020,3500,3600,274370,0.895,,0.06,,0.955,,SUMMER_BALANCE: Calculated from reported ANNUAL_BALANCE and SUMMER_BALANCE
CH,"PERS, VADRET",10472,2020,3600,3700,202500,0.886,,0.237,,1.123,,SUMMER_BALANCE: Calculated from reported ANNUAL_BALANCE and SUMMER_BALANCE
CH,"PERS, VADRET",10472,2020,3700,3800,165620,0.683,,0.19,,0.873,,SUMMER_BALANCE: Calculated from reported ANNUAL_BALANCE and SUMMER_BALANCE
CH,"PERS, VADRET",10472,2020,3800,3900,104380,0.19,,-0.113,,0.077,,SUMMER_BALANCE: Calculated from reported ANNUAL_BALANCE and SUMMER_BALANCE
CH,"PERS, VADRET",10472,2021,2400,2500,53120,0.677,,-5.018,,-4.341,,
CH,"PERS, VADRET",10472,2021,2500,2600,151880,0.701,,-5.227,,-4.526,,
CH,"PERS, VADRET",10472,2021,2600,2700,490620,1.064,,-4.282,,-3.218,,
CH,"PERS, VADRET",10472,2021,2700,2800,768120,1.215,,-3.71,,-2.495,,
CH,"PERS, VADRET",10472,2021,2800,2900,721880,1.419,,-3.017,,-1.598,,
CH,"PERS, VADRET",10472,2021,2900,3000,1430630,1.628,,-2.379,,-0.751,,
CH,"PERS, VADRET",10472,2021,3000,3100,780000,1.861,,-1.598,,0.263,,
CH,"PERS, VADRET",10472,2021,3100,3200,485000,2.048,,-1.193,,0.855,,
CH,"PERS, VADRET",10472,2021,3200,3300,364380,2.218,,-1.009,,1.209,,
CH,"PERS, VADRET",10472,2021,3300,3400,360620,2.419,,-0.769,,1.65,,
CH,"PERS, VADRET",10472,2021,3400,3500,307500,2.201,,-0.555,,1.646,,
CH,"PERS, VADRET",10472,2021,3500,3600,274370,1.869,,-0.471,,1.398,,
CH,"PERS, VADRET",10472,2021,3600,3700,202500,1.591,,-0.347,,1.244,,
CH,"PERS, VADRET",10472,2021,3700,3800,165620,1.599,,-0.246,,1.353,,
CH,"PERS, VADRET",10472,2021,3800,3900,104380,1.448,,-0.28,,1.168,,
CH,"PERS, VADRET",10472,2022,2400,2500,53120,0.215,,-8.469,,-8.254,,
CH,"PERS, VADRET",10472,2022,2500,2600,151880,0.245,,-8.054,,-7.809,,
CH,"PERS, VADRET",10472,2022,2600,2700,490620,0.448,,-7.028,,-6.58,,
CH,"PERS, VADRET",10472,2022,2700,2800,768120,0.496,,-6.055,,-5.559,,
CH,"PERS, VADRET",10472,2022,2800,2900,721880,0.635,,-4.855,,-4.22,,
CH,"PERS, VADRET",10472,2022,2900,3000,1430630,0.772,,-4.511,,-3.739,,
CH,"PERS, VADRET",10472,2022,3000,3100,780000,0.95,,-3.378,,-2.428,,
CH,"PERS, VADRET",10472,2022,3100,3200,485000,1.101,,-2.438,,-1.337,,
CH,"PERS, VADRET",10472,2022,3200,3300,364380,1.171,,-1.773,,-0.602,,
CH,"PERS, VADRET",10472,2022,3300,3400,360620,1.305,,-1.375,,-0.07,,
CH,"PERS, VADRET",10472,2022,3400,3500,307500,1.181,,-1.099,,0.082,,
CH,"PERS, VADRET",10472,2022,3500,3600,274370,0.97,,-0.923,,0.047,,
CH,"PERS, VADRET",10472,2022,3600,3700,202500,0.837,,-0.672,,0.165,,
CH,"PERS, VADRET",10472,2022,3700,3800,165620,0.85,,-0.505,,0.345,,
CH,"PERS, VADRET",10472,2022,3800,3900,104380,0.771,,-0.46,,0.311,,
CH,"PERS, VADRET",10472,2023,2400,2500,40630,-0.073,0.2,-6.188,0.2,-6.261,0.2,
CH,"PERS, VADRET",10472,2023,2500,2600,138750,-0.165,0.2,-6.302,0.2,-6.467,0.2,
CH,"PERS, VADRET",10472,2023,2600,2700,463750,-0.028,0.2,-4.95,0.2,-4.978,0.2,
CH,"PERS, VADRET",10472,2023,2700,2800,720620,0.232,0.2,-4.216,0.2,-3.984,0.2,
CH,"PERS, VADRET",10472,2023,2800,2900,703130,0.374,0.2,-4.088,0.2,-3.714,0.2,
CH,"PERS, VADRET",10472,2023,2900,3000,1426870,0.695,0.2,-3.757,0.2,-3.062,0.2,
CH,"PERS, VADRET",10472,2023,3000,3100,779380,0.974,0.2,-1.917,0.2,-0.943,0.2,
CH,"PERS, VADRET",10472,2023,3100,3200,485000,1.167,0.2,-1.207,0.2,-0.04,0.2,
CH,"PERS, VADRET",10472,2023,3200,3300,364380,1.238,0.2,-0.924,0.2,0.314,0.2,
CH,"PERS, VADRET",10472,2023,3300,3400,360620,1.377,0.2,-0.592,0.2,0.785,0.2,
CH,"PERS, VADRET",10472,2023,3400,3500,307500,1.284,0.2,-0.426,0.2,0.858,0.2,
CH,"PERS, VADRET",10472,2023,3500,3600,274370,1.097,0.2,-0.396,0.2,0.701,0.2,
CH,"PERS, VADRET",10472,2023,3600,3700,202500,0.924,0.2,-0.279,0.2,0.645,0.2,
CH,"PERS, VADRET",10472,2023,3700,3800,165620,0.959,0.2,-0.028,0.2,0.931,0.2,
CH,"PERS, VADRET",10472,2023,3800,3900,104380,0.856,0.2,-0.001,0.2,0.855,0.2,
CH,"PERS, VADRET",10472,2024,2400,2500,40630,1.022,0.2,-5.247,0.2,-4.225,0.2,
CH,"PERS, VADRET",10472,2024,2500,2600,138750,0.993,0.2,-5.313,0.2,-4.32,0.2,
CH,"PERS, VADRET",10472,2024,2600,2700,463750,1.152,0.2,-4.904,0.2,-3.752,0.2,
CH,"PERS, VADRET",10472,2024,2700,2800,720620,1.396,0.2,-4.232,0.2,-2.836,0.2,
CH,"PERS, VADRET",10472,2024,2800,2900,703130,1.547,0.2,-3.489,0.2,-1.942,0.2,
CH,"PERS, VADRET",10472,2024,2900,3000,1426870,1.81,0.2,-2.588,0.2,-0.778,0.2,
CH,"PERS, VADRET",10472,2024,3000,3100,779380,2.169,0.2,-2.611,0.2,-0.442,0.2,
CH,"PERS, VADRET",10472,2024,3100,3200,485000,2.332,0.2,-1.977,0.2,0.355,0.2,
CH,"PERS, VADRET",10472,2024,3200,3300,364380,2.266,0.2,-1.591,0.2,0.675,0.2,
CH,"PERS, VADRET",10472,2024,3300,3400,360620,2.35,0.2,-1.336,0.2,1.014,0.2,
CH,"PERS, VADRET",10472,2024,3400,3500,307500,2.178,0.2,-1.138,0.2,1.04,0.2,
CH,"PERS, VADRET",10472,2024,3500,3600,274370,1.856,0.2,-1.055,0.2,0.801,0.2,
CH,"PERS, VADRET",10472,2024,3600,3700,202500,1.527,0.2,-0.888,0.2,0.639,0.2,
CH,"PERS, VADRET",10472,2024,3700,3800,165620,1.429,0.2,-0.837,0.2,0.592,0.2,
CH,"PERS, VADRET",10472,2024,3800,3900,104380,1.229,0.2,-0.989,0.2,0.24,0.2,
CH,PIZOL,417,2007,2600,2650,19850,0.967,0.075,-3.538,0.15,-2.57,0.15,
CH,PIZOL,417,2007,2650,2700,34330,1.188,0.075,-2.971,0.15,-1.783,0.15,
CH,PIZOL,417,2007,2700,2750,21450,1.223,0.075,-2.61,0.15,-1.386,0.15,
CH,PIZOL,417,2007,2750,2800,5050,1.175,0.075,-2.411,0.15,-1.235,0.15,
CH,PIZOL,417,2008,2600,2650,19850,1.358,0.075,-2.623,0.15,-1.265,0.15,
CH,PIZOL,417,2008,2650,2700,34330,1.451,0.075,-2.242,0.15,-0.79,0.15,
CH,PIZOL,417,2008,2700,2750,21450,1.527,0.075,-1.786,0.15,-0.258,0.15,
CH,PIZOL,417,2008,2750,2800,5050,1.424,0.075,-1.666,0.15,-0.242,0.15,
CH,PIZOL,417,2009,2600,2650,19850,1.33,0.075,-3.129,0.15,-1.798,0.15,
CH,PIZOL,417,2009,2650,2700,34330,1.59,0.075,-2.851,0.15,-1.261,0.15,
CH,PIZOL,417,2009,2700,2750,21450,1.757,0.075,-2.571,0.15,-0.813,0.15,
CH,PIZOL,417,2009,2750,2800,5050,1.912,0.075,-2.316,0.15,-0.403,0.15,
CH,PIZOL,417,2010,2600,2650,19850,1.068,0.075,-2.29,0.15,-1.222,0.15,Measurement period
CH,PIZOL,417,2010,2650,2700,34330,1.11,0.075,-2.131,0.15,-1.021,0.15,Measurement period
CH,PIZOL,417,2010,2700,2750,21450,1.351,0.075,-1.759,0.15,-0.408,0.15,Measurement period
CH,PIZOL,417,2010,2750,2800,5050,1.375,0.075,-1.629,0.15,-0.254,0.15,Measurement period
CH,PIZOL,417,2011,2600,2650,19850,0.936,0.075,-3.266,0.15,-2.33,0.15,
CH,PIZOL,417,2011,2650,2700,34330,1.006,0.075,-3.244,0.15,-2.238,0.15,
CH,PIZOL,417,2011,2700,2750,21450,1.224,0.075,-2.79,0.15,-1.566,0.15,
CH,PIZOL,417,2011,2750,2800,5050,1.273,0.075,-2.568,0.15,-1.295,0.15,
CH,PIZOL,417,2012,2600,2650,19850,1.794,0.075,-3.733,0.15,-1.939,0.15,Measurement period
CH,PIZOL,417,2012,2650,2700,34330,1.911,0.075,-3.267,0.15,-1.356,0.15,Measurement period
CH,PIZOL,417,2012,2700,2750,21450,2.303,0.075,-2.908,0.15,-0.605,0.15,Measurement period
CH,PIZOL,417,2012,2750,2800,5050,2.149,0.075,-3.12,0.15,-0.971,0.15,Measurement period
CH,PIZOL,417,2013,2600,2650,13150,1.261,0.075,-2.464,0.15,-1.203,0.15,
CH,PIZOL,417,2013,2650,2700,31980,1.469,0.075,-2.28,0.15,-0.811,0.15,
CH,PIZOL,417,2013,2700,2750,18450,1.749,0.075,-1.67,0.15,0.079,0.15,
CH,PIZOL,417,2013,2750,2800,4950,1.616,0.075,-1.683,0.15,-0.067,0.15,
CH,PIZOL,417,2014,2600,2650,11150,1.069,0.075,-2.571,0.15,-1.502,0.15,
CH,PIZOL,417,2014,2650,2700,31980,1.091,0.075,-2.496,0.15,-1.405,0.15,
CH,PIZOL,417,2014,2700,2750,18450,1.233,0.075,-2.103,0.15,-0.87,0.15,
CH,PIZOL,417,2014,2750,2800,4950,1.386,0.075,-2.113,0.15,-0.727,0.15,
CH,PIZOL,417,2015,2600,2650,11150,1.679,0.1,-3.645,0.2,-1.966,0.2,
CH,PIZOL,417,2015,2650,2700,31980,1.812,0.1,-3.653,0.2,-1.841,0.2,
CH,PIZOL,417,2015,2700,2750,18450,2.002,0.1,-2.838,0.2,-0.836,0.2,
CH,PIZOL,417,2015,2750,2800,4950,1.99,0.1,-2.733,0.2,-0.743,0.2,
CH,PIZOL,417,2016,2600,2650,10080,1.3,0.1,-2.311,0.2,-1.011,0.2,
CH,PIZOL,417,2016,2650,2700,31550,1.357,0.1,-2.192,0.2,-0.835,0.2,
CH,PIZOL,417,2016,2700,2750,14500,1.374,0.1,-1.775,0.2,-0.401,0.2,
CH,PIZOL,417,2016,2750,2800,4900,1.569,0.1,-1.633,0.2,-0.064,0.2,
CH,PIZOL,417,2017,2600,2650,10080,1.043,,-2.974,,-1.931,,Bs calculated from Ba and Bw.
CH,PIZOL,417,2017,2650,2700,31550,1.057,,-3.021,,-1.964,,Bs calculated from Ba and Bw.
CH,PIZOL,417,2017,2700,2750,14500,1.19,,-2.037,,-0.847,,Bs calculated from Ba and Bw.
CH,PIZOL,417,2017,2750,2800,4900,1.215,,-2.672,,-1.457,,Bs calculated from Ba and Bw.
CH,PIZOL,417,2018,2600,2650,2100,1.779,,-4.347,,-2.568,,Bs calculated from reported Bw and Ba.
CH,PIZOL,417,2018,2650,2700,22530,1.888,,-4.118,,-2.23,,Bs calculated from reported Bw and Ba.
CH,PIZOL,417,2018,2700,2750,11480,2.225,,-3.286,,-1.061,,Bs calculated from reported Bw and Ba.
CH,PIZOL,417,2018,2750,2800,950,2.217,,-2.894,,-0.677,,Bs calculated from reported Bw and Ba.
CH,PIZOL,417,2019,2600,2650,1280,1.432,,,,-1.565,,
CH,PIZOL,417,2019,2650,2700,17080,1.64,,,,-0.853,,
CH,PIZOL,417,2019,2700,2750,7050,1.623,,,,-0.643,,
CH,PIZOL,417,2019,2750,2800,520,1.497,,,,-0.689,,
CH,PIZOL,417,2020,2600,2650,70,1.08,,-3.287,,-2.207,,SUMMER_BALANCE: Calculated from reported ANNUAL_BALANCE and SUMMER_BALANCE
CH,PIZOL,417,2020,2650,2700,14300,1.291,,-2.907,,-1.616,,SUMMER_BALANCE: Calculated from reported ANNUAL_BALANCE and SUMMER_BALANCE
CH,PIZOL,417,2020,2700,2750,6070,1.44,,-2.139,,-0.699,,SUMMER_BALANCE: Calculated from reported ANNUAL_BALANCE and SUMMER_BALANCE
CH,PIZOL,417,2021,2600,2650,70,1.526,,-2.086,,-0.56,,
CH,PIZOL,417,2021,2650,2700,12870,1.543,,-1.986,,-0.443,,
CH,PIZOL,417,2021,2700,2750,5880,1.619,,-1.638,,-0.019,,
CH,"PLAINE MORTE, GLACIER DE LA",4630,2010,2400,2500,8750,1.46,0.1,-2.322,0.15,-0.862,0.15,
CH,"PLAINE MORTE, GLACIER DE LA",4630,2010,2500,2600,151880,1.329,0.1,-2.607,0.15,-1.278,0.15,
CH,"PLAINE MORTE, GLACIER DE LA",4630,2010,2600,2700,1831250,1.343,0.1,-2.372,0.15,-1.029,0.15,
CH,"PLAINE MORTE, GLACIER DE LA",4630,2010,2700,2800,5634380,1.345,0.1,-2.128,0.15,-0.783,0.15,
CH,"PLAINE MORTE, GLACIER DE LA",4630,2010,2800,2900,222500,1.467,0.1,-1.404,0.15,0.063,0.15,
CH,"PLAINE MORTE, GLACIER DE LA",4630,2010,2900,3000,29370,1.117,0.1,-0.951,0.15,0.166,0.15,
CH,"PLAINE MORTE, GLACIER DE LA",4630,2011,2400,2500,8750,1.245,0.1,-3.305,0.2,-2.06,0.2,
CH,"PLAINE MORTE, GLACIER DE LA",4630,2011,2500,2600,151880,1.082,0.1,-3.643,0.2,-2.561,0.2,
CH,"PLAINE MORTE, GLACIER DE LA",4630,2011,2600,2700,1831250,1.023,0.1,-3.458,0.2,-2.435,0.2,
CH,"PLAINE MORTE, GLACIER DE LA",4630,2011,2700,2800,5634380,0.959,0.1,-3.215,0.2,-2.256,0.2,
CH,"PLAINE MORTE, GLACIER DE LA",4630,2011,2800,2900,222500,0.933,0.1,-2.248,0.2,-1.315,0.2,
CH,"PLAINE MORTE, GLACIER DE LA",4630,2011,2900,3000,29370,0.731,0.1,-1.371,0.2,-0.64,0.2,
CH,"PLAINE MORTE, GLACIER DE LA",4630,2012,2400,2500,8750,1.574,0.1,-2.331,0.2,-0.757,0.2,Measurement period
CH,"PLAINE MORTE, GLACIER DE LA",4630,2012,2500,2600,151880,1.445,0.1,-2.515,0.2,-1.07,0.2,Measurement period
CH,"PLAINE MORTE, GLACIER DE LA",4630,2012,2600,2700,1831250,1.412,0.1,-2.382,0.2,-0.97,0.2,Measurement period
CH,"PLAINE MORTE, GLACIER DE LA",4630,2012,2700,2800,5634380,1.383,0.1,-2.3,0.2,-0.917,0.2,Measurement period
CH,"PLAINE MORTE, GLACIER DE LA",4630,2012,2800,2900,222500,1.395,0.1,-1.628,0.2,-0.233,0.2,Measurement period
CH,"PLAINE MORTE, GLACIER DE LA",4630,2012,2900,3000,29370,1.171,0.1,-1.088,0.2,0.083,0.2,Measurement period
CH,"PLAINE MORTE, GLACIER DE LA",4630,2013,2400,2500,8750,1.808,0.1,-2.895,0.2,-1.087,0.2,
CH,"PLAINE MORTE, GLACIER DE LA",4630,2013,2500,2600,151880,1.672,0.1,-3.225,0.2,-1.553,0.2,
CH,"PLAINE MORTE, GLACIER DE LA",4630,2013,2600,2700,1831250,1.647,0.1,-3.112,0.2,-1.465,0.2,
CH,"PLAINE MORTE, GLACIER DE LA",4630,2013,2700,2800,5634380,1.623,0.1,-2.89,0.2,-1.267,0.2,
CH,"PLAINE MORTE, GLACIER DE LA",4630,2013,2800,2900,222500,1.653,0.1,-2.031,0.2,-0.378,0.2,
CH,"PLAINE MORTE, GLACIER DE LA",4630,2013,2900,3000,29370,1.393,0.1,-1.246,0.2,0.147,0.2,
CH,"PLAINE MORTE, GLACIER DE LA",4630,2014,2400,2500,8750,1.022,0.1,-2.327,0.2,-1.305,0.2,
CH,"PLAINE MORTE, GLACIER DE LA",4630,2014,2500,2600,151880,0.951,0.1,-2.409,0.2,-1.458,0.2,
CH,"PLAINE MORTE, GLACIER DE LA",4630,2014,2600,2700,1831250,0.989,0.1,-2.265,0.2,-1.276,0.2,
CH,"PLAINE MORTE, GLACIER DE LA",4630,2014,2700,2800,5634380,1.021,0.1,-1.9,0.2,-0.879,0.2,
CH,"PLAINE MORTE, GLACIER DE LA",4630,2014,2800,2900,222500,1.104,0.1,-1.234,0.2,-0.13,0.2,
CH,"PLAINE MORTE, GLACIER DE LA",4630,2014,2900,3000,29370,0.969,0.1,-0.782,0.2,0.187,0.2,
CH,"PLAINE MORTE, GLACIER DE LA",4630,2015,2400,2500,6250,1.229,0.1,-3.938,0.2,-2.709,0.2,
CH,"PLAINE MORTE, GLACIER DE LA",4630,2015,2500,2600,152500,1.232,0.1,-4.072,0.2,-2.84,0.2,
CH,"PLAINE MORTE, GLACIER DE LA",4630,2015,2600,2700,2138750,1.248,0.1,-3.861,0.2,-2.613,0.2,
CH,"PLAINE MORTE, GLACIER DE LA",4630,2015,2700,2800,5105620,1.229,0.1,-3.561,0.2,-2.332,0.2,
CH,"PLAINE MORTE, GLACIER DE LA",4630,2015,2800,2900,120630,1.241,0.1,-2.284,0.2,-1.043,0.2,
CH,"PLAINE MORTE, GLACIER DE LA",4630,2015,2900,3000,25620,1.253,0.1,-1.498,0.2,-0.245,0.2,
CH,"PLAINE MORTE, GLACIER DE LA",4630,2016,2400,2500,6250,1.481,0.1,-2.481,0.2,-1,0.2,
