country,glacier_name,glacier_id,outline_id,id,date,date_unc,highest_elevation,lowest_elevation,mean_elevation,elevation_unc,area,area_unc,length,length_unc,terminus_type,platform,method,investigators,agencies,references,remarks
CH,TRUBINASCA VADREC DA LA-E,5780,,10183,2009-07-02,182.0,2702,2227,2444,,221000,,600,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR. | [flag] mean_elevation: Originally submitted as median elevation
CH,TRUBINASCA VADREC DA LA-W,5781,,10184,2009-07-02,182.0,2401,2335,,,8000,,80,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,TSA GLACIER DE LA,5574,,9990,2010-07-02,182.0,3158,2994,3102,,21000,,240,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR. | [flag] mean_elevation: Originally submitted as median elevation
CH,TSALION-I,5573,,9989,2010-07-02,182.0,3044,2934,,,8000,,150,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,TSALION-II,5588,,10004,2010-07-02,182.0,3286,3201,3246,,8000,,120,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR. | [flag] mean_elevation: Originally submitted as median elevation
CH,TSANFLEURON,371,,1552,1969-07-02,182.0,,2417,,,,,,,,,,,,PSFG (1977): FoG 1970-1975 (Vol. III),
CH,TSANFLEURON,371,,1677,1973-07-02,182.0,,,2760,,3780000,,3600,,,,,,,PSFG (1977): FoG 1970-1975 (Vol. III),[flag] mean_elevation: Originally submitted as median elevation
CH,TSANFLEURON,371,,1678,1974-07-02,182.0,3016,,,,,,,,,,,,,PSFG (1977): FoG 1970-1975 (Vol. III),
CH,TSANFLEURON,371,,1679,1975-07-02,182.0,3020,2420,2760,,3780000,,3600,,,,,,,PSFG (1977): FoG 1970-1975 (Vol. III),[flag] mean_elevation: Originally submitted as median elevation
CH,TSANFLEURON,371,,1680,2006-09-01,0.0,2945,2497,2768,5,,,3000,200,,air,photo,Matthias Huss (135),135. University of Fribourg > Department of Geosciences,,[flag] mean_elevation: Originally submitted as median elevation
CH,TSANFLEURON,371,,1681,2010-07-02,182.0,2969,2506,2769,,2646000,,2900,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR. | [flag] mean_elevation: Originally submitted as median elevation
CH,TSANFLEURON,371,,1682,2013-07-02,182.0,,,,,2618130,,,,,,,Nadine Salzmann (135) | Matthias Huss (135),135. University of Fribourg > Department of Geosciences,"Huss, M., Voinesco, A. and Hoelzle, M. (2013). Geographica Helvetica, 68, 227-237",
CH,TSANFLEURON,371,,1683,2017-07-02,182.0,2960,2542,,,2466250,,,,,,,Matthias Huss (135),135. University of Fribourg > Department of Geosciences,"Glaciological Reports (1881-2018), http://www.glamos.ch",
CH,TSANFLEURON,371,,1684,2018-07-02,182.0,2960,2542,,,2466250,,,,,,,"(134, 93)",93. Glacier Monitoring in Switzerland | 134. University of Fribourg,,
CH,TSARMINE GLACIER DE,5572,,9988,2010-07-02,182.0,3067,2882,2960,,62000,,220,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR. | [flag] mean_elevation: Originally submitted as median elevation
CH,TSAUDERYS GLACIER DES,5598,,10014,2010-07-02,182.0,3265,3097,,,58000,,360,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,TSCHIERVA,405,,2150,1971-07-02,182.0,3995,,,,,,,,,,,,,PSFG (1977): FoG 1970-1975 (Vol. III),
CH,TSCHIERVA,405,,2151,1973-07-02,182.0,,,3060,,6830000,,5000,,,,,,,PSFG (1977): FoG 1970-1975 (Vol. III),[flag] mean_elevation: Originally submitted as median elevation
CH,TSCHIERVA,405,,2152,1975-07-02,182.0,4000,2150,3060,,6830000,,5000,,,,,,,PSFG (1977): FoG 1970-1975 (Vol. III),[flag] mean_elevation: Originally submitted as median elevation
CH,TSCHIERVA,405,,2153,1976-07-01,182.5,,2170,,1,,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV),
CH,TSCHIERVA,405,,2154,1978-07-02,182.0,,2160,,,,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV),
CH,TSCHIERVA,405,,2155,1979-07-02,182.0,,2150,,,,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV),
CH,TSCHIERVA,405,,2156,1981-07-02,182.0,,2140,,,,,,,,ground,direct,,,WGMS (1988): FoG 1980-1985 (Vol. V),
CH,TSCHIERVA,405,,2157,1982-07-02,182.0,,2140,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
CH,TSCHIERVA,405,,2158,1983-07-02,182.0,,2140,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
CH,TSCHIERVA,405,,2159,1984-07-01,182.5,,2140,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
CH,TSCHIERVA,405,,2160,1985-07-02,182.0,,2140,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
CH,TSCHIERVA,405,,2161,1986-07-02,182.0,,2140,,,,,,,,ground,direct,,,WGMS (1993): FoG 1985-1990 (Vol. VI),
CH,TSCHIERVA,405,,2162,1988-07-01,182.5,,2140,,,,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI),
CH,TSCHIERVA,405,,2163,1989-07-02,182.0,,2141,,,,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI),
CH,TSCHIERVA,405,,2164,1990-07-02,182.0,,2141,,,,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI),
CH,TSCHIERVA,405,,2165,1991-08-13,0.0,,2142,,,,,,,,ground,direct,,,WGMS (1998): FoG 1990-1995 (Vol. VII),
CH,TSCHIERVA,405,,2166,1992-09-25,0.0,,2143,,,,,,,,ground,direct,,,WGMS (1998): FoG 1990-1995 (Vol. VII),
CH,TSCHIERVA,405,,2167,1993-10-13,0.0,,2144,,,,,,,,ground,direct,,,WGMS (1998): FoG 1990-1995 (Vol. VII),
CH,TSCHIERVA,405,,2168,1994-09-02,0.0,,2146,,,,,,,,ground,direct,,,WGMS (1998): FoG 1990-1995 (Vol. VII),
CH,TSCHIERVA,405,,2169,1996-10-09,0.0,,2149,,,,,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII),
CH,TSCHIERVA,405,,2170,1997-10-03,0.0,,2151,,,,,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII),
CH,TSCHIERVA,405,,2171,1998-10-14,0.0,,2150,,,,,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII),
CH,TSCHIERVA,405,,2172,1999-10-06,0.0,,2190,,,,,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII),
CH,TSCHIERVA,405,,2173,2000-10-05,0.0,,2221,,,,,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII),
CH,TSCHIERVA,405,,2174,2001-10-17,0.0,,2221,,,,,,,,ground,direct,"Andreas Bauder (89, 121)","89. ETH Zurich > Laboratory of Hydraulics, Hydrology and Glaciology | 121. Swiss Academy of Sciences",WGMS (2008): FoG 2000-2005 (Vol. IX),
CH,TSCHIERVA,405,,2175,2002-10-09,0.0,,2290,,,,,,,,ground,direct,"Andreas Bauder (89, 121)","89. ETH Zurich > Laboratory of Hydraulics, Hydrology and Glaciology | 121. Swiss Academy of Sciences",WGMS (2008): FoG 2000-2005 (Vol. IX),
CH,TSCHIERVA,405,,2176,2003-10-28,0.0,,2300,,,,,,,,ground,direct,"Andreas Bauder (89, 121)","89. ETH Zurich > Laboratory of Hydraulics, Hydrology and Glaciology | 121. Swiss Academy of Sciences",WGMS (2008): FoG 2000-2005 (Vol. IX),
CH,TSCHIERVA,405,,2177,2004-10-06,0.0,,2340,,,,,,,,ground,direct,"Andreas Bauder (89, 121)","89. ETH Zurich > Laboratory of Hydraulics, Hydrology and Glaciology | 121. Swiss Academy of Sciences",WGMS (2008): FoG 2000-2005 (Vol. IX),
CH,TSCHIERVA,405,,2178,2005-10-18,0.0,,2340,,,,,,,,ground,direct,"Andreas Bauder (89, 121)","89. ETH Zurich > Laboratory of Hydraulics, Hydrology and Glaciology | 121. Swiss Academy of Sciences",WGMS (2008): FoG 2000-2005 (Vol. IX),
CH,TSCHIERVA VADRET DA (NO. 93),4597,,9002,2009-07-02,182.0,3958,2260,,,5092000,,3960,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,TSCHIERVA VADRETTIN DA,4596,,9001,2009-07-02,182.0,3550,3000,3252,,417000,,1390,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR. | [flag] mean_elevation: Originally submitted as median elevation
CH,TSCHINGEL,441,,3205,1969-07-02,182.0,3505,,,,,,,,,,,,,PSFG (1977): FoG 1970-1975 (Vol. III),
CH,TSCHINGEL,441,,3206,1973-07-02,182.0,,,2680,,6180000,,3800,,,,,,,PSFG (1977): FoG 1970-1975 (Vol. III),[flag] mean_elevation: Originally submitted as median elevation
CH,TSCHINGEL,441,,3207,1975-07-02,182.0,3510,2170,2680,,6180000,,3800,,,,,,,PSFG (1977): FoG 1970-1975 (Vol. III),[flag] mean_elevation: Originally submitted as median elevation
CH,TSCHINGEL,441,,3208,1976-07-01,182.5,,2270,,5,,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV),
CH,TSCHINGEL,441,,3209,1977-07-02,182.0,,2270,,,,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV),
CH,TSCHINGEL,441,,3210,1978-07-02,182.0,,2290,,,,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV),
CH,TSCHINGEL,441,,3211,1979-07-02,182.0,,2290,,,,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV),
CH,TSCHINGEL,441,,3212,1980-07-01,182.5,,2265,,,,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV),
CH,TSCHINGEL,441,,3213,1981-07-02,182.0,,2260,,,,,,,,ground,direct,,,WGMS (1988): FoG 1980-1985 (Vol. V),
CH,TSCHINGEL,441,,3214,1982-07-02,182.0,,2260,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
CH,TSCHINGEL,441,,3215,1983-07-02,182.0,,2267,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
CH,TSCHINGEL,441,,3216,1984-07-01,182.5,,2265,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
CH,TSCHINGEL,441,,3217,1985-07-02,182.0,,2265,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
CH,TSCHINGEL,441,,3218,1986-07-02,182.0,,2265,,,,,,,,ground,direct,,,WGMS (1993): FoG 1985-1990 (Vol. VI),
CH,TSCHINGEL,441,,3219,1987-07-02,182.0,,2265,,,,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI),
CH,TSCHINGEL,441,,3220,1988-07-01,182.5,,2265,,,,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI),
CH,TSCHINGEL,441,,3221,1989-07-02,182.0,,2265,,,,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI),
CH,TSCHINGEL,441,,3222,1990-07-02,182.0,,2265,,,,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI),
CH,TSCHINGEL,441,,3223,1991-09-25,0.0,,2260,,,,,,,,ground,direct,,,WGMS (1998): FoG 1990-1995 (Vol. VII),
CH,TSCHINGEL,441,,3224,1994-09-23,0.0,,2269,,,,,,,,ground,direct,,,WGMS (1998): FoG 1990-1995 (Vol. VII),
CH,TSCHINGEL,441,,3225,1997-09-18,0.0,,2270,,,,,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII),
CH,TSCHINGEL,441,,3226,1998-09-10,0.0,,2266,,,,,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII),
CH,TSCHINGEL,441,,3227,1999-09-24,0.0,,2266,,,,,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII),
CH,TSCHINGEL,441,,3228,2001-09-28,0.0,,2266,,,,,,,,ground,direct,"Andreas Bauder (89, 121)","89. ETH Zurich > Laboratory of Hydraulics, Hydrology and Glaciology | 121. Swiss Academy of Sciences",WGMS (2008): FoG 2000-2005 (Vol. IX),
CH,TSCHINGEL,441,,3229,2002-09-20,0.0,,2266,,,,,,,,ground,direct,"Andreas Bauder (89, 121)","89. ETH Zurich > Laboratory of Hydraulics, Hydrology and Glaciology | 121. Swiss Academy of Sciences",WGMS (2008): FoG 2000-2005 (Vol. IX),
CH,TSCHINGEL,441,,3230,2004-09-23,0.0,,2269,,,,,,,,ground,direct,"Andreas Bauder (89, 121)","89. ETH Zurich > Laboratory of Hydraulics, Hydrology and Glaciology | 121. Swiss Academy of Sciences",WGMS (2008): FoG 2000-2005 (Vol. IX),
CH,TSCHINGEL,441,,3231,2005-09-16,0.0,,2269,,,,,,,,ground,direct,"Andreas Bauder (89, 121)","89. ETH Zurich > Laboratory of Hydraulics, Hydrology and Glaciology | 121. Swiss Academy of Sciences",WGMS (2008): FoG 2000-2005 (Vol. IX),
CH,TSCHINGELFIRN,4895,,9305,2010-07-02,182.0,3103,2657,2808,,479000,,930,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR. | [flag] mean_elevation: Originally submitted as median elevation
CH,TSCHINGELFIRN-N,4829,,9242,2010-07-02,182.0,2982,2652,2768,,160000,,600,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR. | [flag] mean_elevation: Originally submitted as median elevation
CH,TSCHINGELFIRN (NO. 60),4611,,9016,2011-07-02,182.0,3331,2289,2671,,5228000,,4130,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR. | [flag] mean_elevation: Originally submitted as median elevation
CH,TSCHINGELFIRN-S,4830,,9243,2010-07-02,182.0,2925,2460,2704,,506000,,1160,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR. | [flag] mean_elevation: Originally submitted as median elevation
CH,TSCHINGELGRAT-N,5135,,9598,2011-07-02,182.0,3115,2753,2962,,268000,,530,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR. | [flag] mean_elevation: Originally submitted as median elevation
CH,TSCHINGELGRAT-S,4613,,9018,2011-07-02,182.0,2707,2634,,,7000,,100,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,TSCHINGELHORN-NE,5154,,9617,2011-07-02,182.0,3555,3492,3533,,18000,,120,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR. | [flag] mean_elevation: Originally submitted as median elevation
CH,TSCHINGELSPITZ-NW,5157,,9619,2011-07-02,182.0,3309,2918,3122,,96000,,240,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR. | [flag] mean_elevation: Originally submitted as median elevation
CH,TSCHINGELSPITZ-S,4612,,9017,2011-07-02,182.0,2782,2714,2744,,13000,,110,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR. | [flag] mean_elevation: Originally submitted as median elevation
CH,TSENA REFIEN-S,5602,,10018,2010-07-02,182.0,3440,3414,,,8000,,70,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,TSENA REFIEN-W,5601,,10017,2010-07-02,182.0,3107,3030,3058,,6000,,90,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR. | [flag] mean_elevation: Originally submitted as median elevation
CH,TSESETTE GLACIER DE LA,5644,,10060,2010-07-02,182.0,3218,2487,2773,,1845000,,2050,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR. | [flag] mean_elevation: Originally submitted as median elevation
CH,TSEUDET,364,,1495,1967-07-02,182.0,3731,,,,,,,,,,,,,WGMS (1998): FoG 1990-1995 (Vol. VII),
CH,TSEUDET,364,,1496,1973-07-02,182.0,,,2900,,1730000,,3000,,,,,,,PSFG (1977): FoG 1970-1975 (Vol. III),[flag] mean_elevation: Originally submitted as median elevation
CH,TSEUDET,364,,1497,1975-07-02,182.0,3730,2420,2900,,1730000,,3000,,,,,,,PSFG (1977): FoG 1970-1975 (Vol. III),[flag] mean_elevation: Originally submitted as median elevation
CH,TSEUDET,364,,1498,1976-07-01,182.5,,2425,,1,,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV),
CH,TSEUDET,364,,1499,1977-07-02,182.0,,2425,,,,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV),
CH,TSEUDET,364,,1500,1978-07-02,182.0,,2426,,,,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV),
CH,TSEUDET,364,,1501,1979-07-02,182.0,,2426,,,,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV),
CH,TSEUDET,364,,1502,1980-07-01,182.5,,2426,,,,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV),
CH,TSEUDET,364,,1503,1981-07-02,182.0,,2425,,,,,,,,ground,direct,,,WGMS (1988): FoG 1980-1985 (Vol. V),
CH,TSEUDET,364,,1504,1982-07-02,182.0,,2425,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
CH,TSEUDET,364,,1505,1983-07-02,182.0,,2423,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
CH,TSEUDET,364,,1506,1984-07-01,182.5,,2423,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
CH,TSEUDET,364,,1507,1985-07-02,182.0,,2423,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
CH,TSEUDET,364,,1508,1986-07-02,182.0,,2423,,,,,,,,ground,direct,,,WGMS (1993): FoG 1985-1990 (Vol. VI),
CH,TSEUDET,364,,1509,1987-07-02,182.0,,2423,,,,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI),
CH,TSEUDET,364,,1510,1988-07-01,182.5,,2423,,,,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI),
CH,TSEUDET,364,,1511,1989-07-02,182.0,,2423,,,,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI),
CH,TSEUDET,364,,1512,1990-07-02,182.0,,2423,,,,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI),
CH,TSEUDET,364,,1513,1991-10-11,0.0,,2425,,,,,,,,ground,direct,,,WGMS (1998): FoG 1990-1995 (Vol. VII),
CH,TSEUDET,364,,1514,1992-10-09,0.0,,2441,,,,,,,,ground,direct,,,WGMS (1998): FoG 1990-1995 (Vol. VII),
CH,TSEUDET,364,,1515,1993-08-12,0.0,,2437,,,,,,,,ground,direct,,,WGMS (1998): FoG 1990-1995 (Vol. VII),
CH,TSEUDET,364,,1516,1994-09-20,0.0,,2440,,,,,,,,ground,direct,,,WGMS (1998): FoG 1990-1995 (Vol. VII),
CH,TSEUDET,364,,1517,1997-11-04,0.0,,2453,,,,,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII),
CH,TSEUDET,364,,1518,1998-10-28,0.0,,2456,,,,,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII),
CH,TSEUDET,364,,1519,1999-10-12,0.0,,2447,,,,,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII),
CH,TSEUDET,364,,1520,2001-10-16,0.0,,2449,,,,,,,,ground,direct,"Andreas Bauder (89, 121)","89. ETH Zurich > Laboratory of Hydraulics, Hydrology and Glaciology | 121. Swiss Academy of Sciences",WGMS (2008): FoG 2000-2005 (Vol. IX),
CH,TSEUDET,364,,1521,2003-10-08,0.0,,2452,,,,,,,,ground,direct,"Andreas Bauder (89, 121)","89. ETH Zurich > Laboratory of Hydraulics, Hydrology and Glaciology | 121. Swiss Academy of Sciences",WGMS (2008): FoG 2000-2005 (Vol. IX),
CH,TSEUDET,364,,1522,2005-10-14,0.0,,2464,,,,,,,,ground,direct,"Andreas Bauder (89, 121)","89. ETH Zurich > Laboratory of Hydraulics, Hydrology and Glaciology | 121. Swiss Academy of Sciences",WGMS (2008): FoG 2000-2005 (Vol. IX),
CH,TSEUDET,364,,1523,2010-07-02,182.0,3714,2524,2919,,1466000,,2870,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR. | [flag] mean_elevation: Originally submitted as median elevation
CH,TSIDJIORE NOUVE,376,,1725,1964-07-01,182.5,3796,,,,,,,,,,,,,WGMS (1998): FoG 1990-1995 (Vol. VII),
CH,TSIDJIORE NOUVE,376,,1726,1973-07-02,182.0,,,3260,,3120000,,5000,,,,,,,PSFG (1977): FoG 1970-1975 (Vol. III),[flag] mean_elevation: Originally submitted as median elevation
CH,TSIDJIORE NOUVE,376,,1727,1975-07-02,182.0,3800,2270,3260,,3120000,,5000,,,,,,,PSFG (1977): FoG 1970-1975 (Vol. III),[flag] mean_elevation: Originally submitted as median elevation
CH,TSIDJIORE NOUVE,376,,1728,1983-07-02,182.0,,2205,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
CH,TSIDJIORE NOUVE,376,,1729,2010-07-02,182.0,3783,2289,3266,,2729000,,5000,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR. | [flag] mean_elevation: Originally submitted as median elevation
CH,TUMPIV-NE,4772,,9185,2010-07-02,182.0,3014,2877,,,24000,,210,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,TUMPIV-S,4771,,9184,2010-07-02,182.0,2862,2680,2775,,35000,,340,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR. | [flag] mean_elevation: Originally submitted as median elevation
CH,TUNNELSPITZ-NE,5426,,9849,2011-07-02,182.0,2585,2536,,,6000,,80,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,TUNNELSPITZ-NW,5425,,9848,2011-07-02,182.0,2883,2728,2825,,17000,,110,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR. | [flag] mean_elevation: Originally submitted as median elevation
CH,TUOI VADRET,5860,,10262,2008-07-01,182.5,3034,2809,2914,,192000,,610,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR. | [flag] mean_elevation: Originally submitted as median elevation
CH,TUORS GLATSCHER DALLAS,4714,,9130,2010-07-02,182.0,2747,2532,2630,,277000,,510,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR. | [flag] mean_elevation: Originally submitted as median elevation
CH,TURBE (PART OF B46/29N),5401,,9824,2009-07-02,182.0,3087,2909,2977,,46000,,170,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR. | [flag] mean_elevation: Originally submitted as median elevation
CH,TURTMANN,5869,,10271,1880-07-01,182.5,,2186,3250,,15600000,,6700,,,ground,map,J. Bodart (138),138. University of Zurich > Department of Geography,BODART. J (2015). A study into the impacts of climate change on three Alpine glaciers over a period of 140 years using Geographic Information System software. WGMS intern report,Survey year of map not exactly known. | [flag] mean_elevation: Originally submitted as median elevation
CH,TURTMANN,5869,,10272,2009-07-02,182.0,,2338,3270,,11300000,,6000,,,ground,map,J. Bodart (138),138. University of Zurich > Department of Geography,BODART. J (2015). A study into the impacts of climate change on three Alpine glaciers over a period of 140 years using Geographic Information System software. WGMS intern report,[flag] mean_elevation: Originally submitted as median elevation
CH,TURTMANN (WEST),385,,813,1960-07-01,182.5,4190,,,,,,,,,,,,,WGMS (1998): FoG 1990-1995 (Vol. VII),
CH,TURTMANN (WEST),385,,814,1965-10-12,0.0,,2262,,,,,,,,,,,,PSFG (1973): FoG 1965-1970 (Vol. II),
CH,TURTMANN (WEST),385,,815,1973-07-02,182.0,,,3380,,6980000,,5800,,,,,,,PSFG (1977): FoG 1970-1975 (Vol. III),[flag] mean_elevation: Originally submitted as median elevation
CH,TURTMANN (WEST),385,,816,1975-07-02,182.0,4190,2270,3380,,6980000,,5800,,,,,,,PSFG (1977): FoG 1970-1975 (Vol. III),[flag] mean_elevation: Originally submitted as median elevation
